id,label
281330,agreed
281331,unrelated
281332,agreed
281333,agreed
281334,unrelated
281335,agreed
281336,agreed
281337,agreed
281338,unrelated
281339,unrelated
281340,agreed
281341,disagreed
281342,agreed
281343,unrelated
281344,unrelated
281345,unrelated
281346,agreed
281347,agreed
281348,unrelated
281349,unrelated
281350,disagreed
281351,unrelated
281352,agreed
281353,unrelated
281354,agreed
281355,agreed
281356,agreed
281357,unrelated
281358,unrelated
281359,unrelated
281360,agreed
281361,unrelated
281362,unrelated
281363,unrelated
281364,unrelated
281365,agreed
281366,unrelated
281367,unrelated
281368,unrelated
281369,agreed
281370,unrelated
281371,agreed
281372,agreed
281373,agreed
281374,disagreed
281375,unrelated
281376,unrelated
281377,agreed
281378,unrelated
281379,disagreed
281380,unrelated
281381,agreed
281382,agreed
281383,agreed
281384,unrelated
281385,agreed
281386,agreed
281387,agreed
281388,agreed
281389,unrelated
281390,unrelated
281391,unrelated
281392,unrelated
281393,agreed
281394,agreed
281395,unrelated
281396,unrelated
281397,unrelated
281398,unrelated
281399,unrelated
281400,unrelated
281401,unrelated
281402,agreed
281403,unrelated
281404,unrelated
281405,unrelated
281406,unrelated
281407,disagreed
281408,agreed
281409,agreed
281410,unrelated
281411,unrelated
281412,unrelated
281413,agreed
281414,unrelated
281415,unrelated
281416,agreed
281417,agreed
281418,unrelated
281419,unrelated
281420,unrelated
281421,unrelated
281422,unrelated
281423,agreed
281424,unrelated
281425,agreed
281426,unrelated
281427,agreed
281428,agreed
281429,unrelated
281430,unrelated
281431,unrelated
281432,unrelated
281433,unrelated
281434,agreed
281435,agreed
281436,agreed
281437,agreed
281438,unrelated
281439,agreed
281440,unrelated
281441,unrelated
281442,disagreed
281443,unrelated
281444,agreed
281445,unrelated
281446,agreed
281447,unrelated
281448,unrelated
281449,unrelated
281450,unrelated
281451,unrelated
281452,unrelated
281453,unrelated
281454,agreed
281455,unrelated
281456,unrelated
281457,unrelated
281458,agreed
281459,unrelated
281460,unrelated
281461,agreed
281462,unrelated
281463,unrelated
281464,unrelated
281465,agreed
281466,agreed
281467,unrelated
281468,unrelated
281469,unrelated
281470,unrelated
281471,unrelated
281472,disagreed
281473,unrelated
281474,unrelated
281475,agreed
281476,agreed
281477,unrelated
281478,unrelated
281479,unrelated
281480,agreed
281481,unrelated
281482,unrelated
281483,unrelated
281484,unrelated
281485,unrelated
281486,unrelated
281487,agreed
281488,agreed
281489,agreed
281490,agreed
281491,agreed
281492,agreed
281493,agreed
281494,unrelated
281495,agreed
281496,agreed
281497,unrelated
281498,agreed
281499,unrelated
281500,unrelated
281501,unrelated
281502,unrelated
281503,unrelated
281504,unrelated
281505,unrelated
281506,disagreed
281507,unrelated
281508,agreed
281509,unrelated
281510,agreed
281511,agreed
281512,agreed
281513,unrelated
281514,disagreed
281515,unrelated
281516,agreed
281517,unrelated
281518,agreed
281519,unrelated
281520,unrelated
281521,unrelated
281522,unrelated
281523,unrelated
281524,unrelated
281525,unrelated
281526,unrelated
281527,agreed
281528,unrelated
281529,unrelated
281530,unrelated
281531,agreed
281532,unrelated
281533,agreed
281534,unrelated
281535,unrelated
281536,unrelated
281537,unrelated
281538,agreed
281539,unrelated
281540,unrelated
281541,unrelated
281542,unrelated
281543,unrelated
281544,unrelated
281545,agreed
281546,unrelated
281547,unrelated
281548,agreed
281549,disagreed
281550,agreed
281551,unrelated
281552,agreed
281553,agreed
281554,unrelated
281555,agreed
281556,agreed
281557,agreed
281558,unrelated
281559,agreed
281560,agreed
281561,agreed
281562,unrelated
281563,unrelated
281564,unrelated
281565,unrelated
281566,agreed
281567,unrelated
281568,disagreed
281569,agreed
281570,unrelated
281571,unrelated
281572,agreed
281573,unrelated
281574,unrelated
281575,unrelated
281576,disagreed
281577,unrelated
281578,unrelated
281579,agreed
281580,unrelated
281581,unrelated
281582,unrelated
281583,unrelated
281584,disagreed
281585,agreed
281586,unrelated
281587,unrelated
281588,unrelated
281589,unrelated
281590,agreed
281591,unrelated
281592,unrelated
281593,unrelated
281594,unrelated
281595,unrelated
281596,unrelated
281597,agreed
281598,unrelated
281599,agreed
281600,unrelated
281601,unrelated
281602,unrelated
281603,unrelated
281604,unrelated
281605,unrelated
281606,agreed
281607,unrelated
281608,unrelated
281609,unrelated
281610,unrelated
281611,unrelated
281612,agreed
281613,unrelated
281614,agreed
281615,unrelated
281616,unrelated
281617,agreed
281618,unrelated
281619,agreed
281620,agreed
281621,disagreed
281622,agreed
281623,unrelated
281624,agreed
281625,unrelated
281626,agreed
281627,unrelated
281628,agreed
281629,unrelated
281630,unrelated
281631,agreed
281632,unrelated
281633,unrelated
281634,agreed
281635,agreed
281636,agreed
281637,disagreed
281638,agreed
281639,agreed
281640,agreed
281641,agreed
281642,unrelated
281643,agreed
281644,unrelated
281645,agreed
281646,unrelated
281647,unrelated
281648,unrelated
281649,unrelated
281650,unrelated
281651,unrelated
281652,unrelated
281653,agreed
281654,agreed
281655,unrelated
281656,agreed
281657,agreed
281658,unrelated
281659,agreed
281660,agreed
281661,agreed
281662,unrelated
281663,disagreed
281664,unrelated
281665,unrelated
281666,unrelated
281667,agreed
281668,agreed
281669,unrelated
281670,agreed
281671,unrelated
281672,unrelated
281673,unrelated
281674,agreed
281675,unrelated
281676,unrelated
281677,agreed
281678,unrelated
281679,agreed
281680,agreed
281681,agreed
281682,agreed
281683,unrelated
281684,unrelated
281685,unrelated
281686,agreed
281687,unrelated
281688,unrelated
281689,agreed
281690,unrelated
281691,unrelated
281692,agreed
281693,agreed
281694,agreed
281695,unrelated
281696,unrelated
281697,agreed
281698,agreed
281699,agreed
281700,agreed
281701,unrelated
281702,agreed
281703,unrelated
281704,agreed
281705,agreed
281706,disagreed
281707,agreed
281708,unrelated
281709,agreed
281710,unrelated
281711,unrelated
281712,unrelated
281713,unrelated
281714,unrelated
281715,unrelated
281716,unrelated
281717,unrelated
281718,unrelated
281719,unrelated
281720,unrelated
281721,agreed
281722,agreed
281723,unrelated
281724,unrelated
281725,unrelated
281726,agreed
281727,unrelated
281728,agreed
281729,agreed
281730,agreed
281731,unrelated
281732,agreed
281733,unrelated
281734,agreed
281735,unrelated
281736,unrelated
281737,unrelated
281738,agreed
281739,unrelated
281740,unrelated
281741,unrelated
281742,unrelated
281743,agreed
281744,unrelated
281745,agreed
281746,unrelated
281747,unrelated
281748,unrelated
281749,agreed
281750,agreed
281751,unrelated
281752,unrelated
281753,agreed
281754,unrelated
281755,unrelated
281756,unrelated
281757,unrelated
281758,unrelated
281759,unrelated
281760,agreed
281761,unrelated
281762,unrelated
281763,agreed
281764,agreed
281765,unrelated
281766,agreed
281767,unrelated
281768,agreed
281769,unrelated
281770,unrelated
281771,unrelated
281772,unrelated
281773,unrelated
281774,unrelated
281775,unrelated
281776,agreed
281777,unrelated
281778,unrelated
281779,agreed
281780,unrelated
281781,unrelated
281782,unrelated
281783,unrelated
281784,agreed
281785,unrelated
281786,agreed
281787,agreed
281788,unrelated
281789,unrelated
281790,unrelated
281791,unrelated
281792,agreed
281793,unrelated
281794,unrelated
281795,agreed
281796,agreed
281797,unrelated
281798,unrelated
281799,agreed
281800,unrelated
281801,disagreed
281802,agreed
281803,unrelated
281804,unrelated
281805,unrelated
281806,unrelated
281807,agreed
281808,unrelated
281809,unrelated
281810,unrelated
281811,disagreed
281812,unrelated
281813,unrelated
281814,unrelated
281815,unrelated
281816,unrelated
281817,agreed
281818,unrelated
281819,agreed
281820,unrelated
281821,agreed
281822,agreed
281823,unrelated
281824,unrelated
281825,agreed
281826,unrelated
281827,agreed
281828,unrelated
281829,unrelated
281830,unrelated
281831,unrelated
281832,agreed
281833,unrelated
281834,unrelated
281835,agreed
281836,unrelated
281837,unrelated
281838,unrelated
281839,agreed
281840,unrelated
281841,unrelated
281842,unrelated
281843,agreed
281844,unrelated
281845,unrelated
281846,agreed
281847,unrelated
281848,unrelated
281849,agreed
281850,unrelated
281851,unrelated
281852,unrelated
281853,unrelated
281854,unrelated
281855,agreed
281856,unrelated
281857,disagreed
281858,agreed
281859,unrelated
281860,agreed
281861,unrelated
281862,unrelated
281863,unrelated
281864,unrelated
281865,unrelated
281866,agreed
281867,unrelated
281868,unrelated
281869,unrelated
281870,agreed
281871,agreed
281872,unrelated
281873,unrelated
281874,unrelated
281875,unrelated
281876,agreed
281877,unrelated
281878,unrelated
281879,unrelated
281880,unrelated
281881,unrelated
281882,agreed
281883,unrelated
281884,agreed
281885,unrelated
281886,unrelated
281887,unrelated
281888,agreed
281889,agreed
281890,unrelated
281891,disagreed
281892,agreed
281893,unrelated
281894,unrelated
281895,agreed
281896,unrelated
281897,agreed
281898,unrelated
281899,unrelated
281900,agreed
281901,agreed
281902,unrelated
281903,unrelated
281904,agreed
281905,unrelated
281906,unrelated
281907,unrelated
281908,agreed
281909,agreed
281910,agreed
281911,unrelated
281912,agreed
281913,agreed
281914,unrelated
281915,unrelated
281916,agreed
281917,unrelated
281918,disagreed
281919,unrelated
281920,unrelated
281921,agreed
281922,unrelated
281923,unrelated
281924,disagreed
281925,unrelated
281926,unrelated
281927,unrelated
281928,agreed
281929,unrelated
281930,unrelated
281931,agreed
281932,unrelated
281933,unrelated
281934,unrelated
281935,agreed
281936,agreed
281937,agreed
281938,unrelated
281939,unrelated
281940,agreed
281941,unrelated
281942,unrelated
281943,agreed
281944,agreed
281945,agreed
281946,agreed
281947,unrelated
281948,unrelated
281949,agreed
281950,disagreed
281951,agreed
281952,unrelated
281953,unrelated
281954,disagreed
281955,unrelated
281956,unrelated
281957,unrelated
281958,unrelated
281959,unrelated
281960,agreed
281961,agreed
281962,disagreed
281963,agreed
281964,agreed
281965,unrelated
281966,unrelated
281967,unrelated
281968,agreed
281969,agreed
281970,unrelated
281971,unrelated
281972,agreed
281973,unrelated
281974,agreed
281975,unrelated
281976,unrelated
281977,unrelated
281978,agreed
281979,agreed
281980,agreed
281981,unrelated
281982,agreed
281983,unrelated
281984,unrelated
281985,unrelated
281986,unrelated
281987,unrelated
281988,unrelated
281989,agreed
281990,disagreed
281991,unrelated
281992,agreed
281993,agreed
281994,unrelated
281995,unrelated
281996,unrelated
281997,unrelated
281998,unrelated
281999,unrelated
282000,unrelated
282001,agreed
282002,agreed
282003,agreed
282004,unrelated
282005,unrelated
282006,unrelated
282007,unrelated
282008,unrelated
282009,unrelated
282010,unrelated
282011,unrelated
282012,unrelated
282013,unrelated
282014,unrelated
282015,unrelated
282016,disagreed
282017,agreed
282018,unrelated
282019,agreed
282020,agreed
282021,agreed
282022,unrelated
282023,unrelated
282024,unrelated
282025,disagreed
282026,unrelated
282027,agreed
282028,disagreed
282029,unrelated
282030,unrelated
282031,unrelated
282032,agreed
282033,agreed
282034,unrelated
282035,agreed
282036,unrelated
282037,unrelated
282038,unrelated
282039,agreed
282040,unrelated
282041,agreed
282042,unrelated
282043,unrelated
282044,unrelated
282045,unrelated
282046,agreed
282047,agreed
282048,disagreed
282049,agreed
282050,agreed
282051,agreed
282052,unrelated
282053,agreed
282054,agreed
282055,unrelated
282056,agreed
282057,agreed
282058,unrelated
282059,agreed
282060,agreed
282061,agreed
282062,agreed
282063,unrelated
282064,unrelated
282065,unrelated
282066,agreed
282067,unrelated
282068,unrelated
282069,disagreed
282070,unrelated
282071,unrelated
282072,agreed
282073,unrelated
282074,unrelated
282075,unrelated
282076,unrelated
282077,agreed
282078,agreed
282079,unrelated
282080,disagreed
282081,agreed
282082,agreed
282083,agreed
282084,unrelated
282085,unrelated
282086,disagreed
282087,unrelated
282088,unrelated
282089,unrelated
282090,agreed
282091,unrelated
282092,unrelated
282093,unrelated
282094,agreed
282095,agreed
282096,agreed
282097,unrelated
282098,unrelated
282099,unrelated
282100,agreed
282101,unrelated
282102,unrelated
282103,agreed
282104,agreed
282105,disagreed
282106,unrelated
282107,agreed
282108,unrelated
282109,agreed
282110,unrelated
282111,unrelated
282112,agreed
282113,unrelated
282114,agreed
282115,agreed
282116,agreed
282117,unrelated
282118,unrelated
282119,unrelated
282120,unrelated
282121,unrelated
282122,unrelated
282123,unrelated
282124,unrelated
282125,agreed
282126,agreed
282127,agreed
282128,unrelated
282129,unrelated
282130,agreed
282131,agreed
282132,unrelated
282133,unrelated
282134,agreed
282135,unrelated
282136,unrelated
282137,unrelated
282138,agreed
282139,unrelated
282140,unrelated
282141,unrelated
282142,unrelated
282143,unrelated
282144,agreed
282145,unrelated
282146,unrelated
282147,unrelated
282148,unrelated
282149,agreed
282150,agreed
282151,unrelated
282152,unrelated
282153,unrelated
282154,agreed
282155,unrelated
282156,unrelated
282157,unrelated
282158,unrelated
282159,unrelated
282160,unrelated
282161,unrelated
282162,unrelated
282163,agreed
282164,unrelated
282165,unrelated
282166,unrelated
282167,unrelated
282168,agreed
282169,unrelated
282170,unrelated
282171,agreed
282172,agreed
282173,unrelated
282174,unrelated
282175,unrelated
282176,unrelated
282177,unrelated
282178,unrelated
282179,agreed
282180,unrelated
282181,agreed
282182,disagreed
282183,unrelated
282184,agreed
282185,agreed
282186,unrelated
282187,agreed
282188,unrelated
282189,disagreed
282190,unrelated
282191,unrelated
282192,unrelated
282193,unrelated
282194,unrelated
282195,agreed
282196,agreed
282197,agreed
282198,agreed
282199,unrelated
282200,unrelated
282201,unrelated
282202,unrelated
282203,disagreed
282204,agreed
282205,unrelated
282206,agreed
282207,unrelated
282208,unrelated
282209,unrelated
282210,unrelated
282211,agreed
282212,agreed
282213,agreed
282214,unrelated
282215,agreed
282216,unrelated
282217,unrelated
282218,unrelated
282219,unrelated
282220,unrelated
282221,agreed
282222,unrelated
282223,unrelated
282224,unrelated
282225,agreed
282226,agreed
282227,unrelated
282228,unrelated
282229,unrelated
282230,unrelated
282231,agreed
282232,agreed
282233,unrelated
282234,unrelated
282235,unrelated
282236,agreed
282237,unrelated
282238,agreed
282239,unrelated
282240,unrelated
282241,agreed
282242,unrelated
282243,agreed
282244,agreed
282245,agreed
282246,unrelated
282247,unrelated
282248,unrelated
282249,agreed
282250,agreed
282251,unrelated
282252,disagreed
282253,disagreed
282254,unrelated
282255,agreed
282256,agreed
282257,agreed
282258,unrelated
282259,unrelated
282260,unrelated
282261,agreed
282262,unrelated
282263,unrelated
282264,unrelated
282265,unrelated
282266,agreed
282267,agreed
282268,unrelated
282269,unrelated
282270,unrelated
282271,unrelated
282272,unrelated
282273,unrelated
282274,unrelated
282275,agreed
282276,unrelated
282277,agreed
282278,unrelated
282279,agreed
282280,agreed
282281,unrelated
282282,unrelated
282283,agreed
282284,unrelated
282285,unrelated
282286,unrelated
282287,unrelated
282288,agreed
282289,agreed
282290,unrelated
282291,unrelated
282292,unrelated
282293,unrelated
282294,unrelated
282295,agreed
282296,agreed
282297,unrelated
282298,unrelated
282299,agreed
282300,unrelated
282301,disagreed
282302,unrelated
282303,disagreed
282304,agreed
282305,unrelated
282306,agreed
282307,unrelated
282308,unrelated
282309,unrelated
282310,unrelated
282311,unrelated
282312,agreed
282313,unrelated
282314,agreed
282315,unrelated
282316,unrelated
282317,unrelated
282318,agreed
282319,unrelated
282320,unrelated
282321,unrelated
282322,unrelated
282323,unrelated
282324,unrelated
282325,agreed
282326,agreed
282327,agreed
282328,agreed
282329,unrelated
282330,unrelated
282331,agreed
282332,agreed
282333,unrelated
282334,agreed
282335,disagreed
282336,agreed
282337,unrelated
282338,disagreed
282339,agreed
282340,unrelated
282341,agreed
282342,unrelated
282343,agreed
282344,unrelated
282345,unrelated
282346,unrelated
282347,unrelated
282348,unrelated
282349,unrelated
282350,unrelated
282351,unrelated
282352,unrelated
282353,unrelated
282354,unrelated
282355,unrelated
282356,unrelated
282357,agreed
282358,agreed
282359,agreed
282360,unrelated
282361,unrelated
282362,unrelated
282363,unrelated
282364,unrelated
282365,unrelated
282366,agreed
282367,unrelated
282368,agreed
282369,disagreed
282370,unrelated
282371,unrelated
282372,unrelated
282373,unrelated
282374,unrelated
282375,unrelated
282376,agreed
282377,unrelated
282378,unrelated
282379,agreed
282380,unrelated
282381,unrelated
282382,unrelated
282383,unrelated
282384,agreed
282385,agreed
282386,unrelated
282387,unrelated
282388,agreed
282389,unrelated
282390,agreed
282391,disagreed
282392,agreed
282393,agreed
282394,disagreed
282395,agreed
282396,agreed
282397,agreed
282398,unrelated
282399,unrelated
282400,unrelated
282401,unrelated
282402,unrelated
282403,unrelated
282404,unrelated
282405,unrelated
282406,unrelated
282407,unrelated
282408,unrelated
282409,unrelated
282410,unrelated
282411,agreed
282412,unrelated
282413,unrelated
282414,unrelated
282415,agreed
282416,agreed
282417,unrelated
282418,unrelated
282419,unrelated
282420,unrelated
282421,disagreed
282422,disagreed
282423,unrelated
282424,unrelated
282425,unrelated
282426,unrelated
282427,agreed
282428,unrelated
282429,unrelated
282430,disagreed
282431,unrelated
282432,disagreed
282433,unrelated
282434,agreed
282435,unrelated
282436,unrelated
282437,unrelated
282438,agreed
282439,agreed
282440,unrelated
282441,agreed
282442,unrelated
282443,agreed
282444,unrelated
282445,agreed
282446,unrelated
282447,unrelated
282448,unrelated
282449,unrelated
282450,unrelated
282451,unrelated
282452,agreed
282453,unrelated
282454,unrelated
282455,agreed
282456,agreed
282457,unrelated
282458,unrelated
282459,unrelated
282460,unrelated
282461,unrelated
282462,unrelated
282463,unrelated
282464,agreed
282465,unrelated
282466,unrelated
282467,unrelated
282468,unrelated
282469,unrelated
282470,unrelated
282471,unrelated
282472,unrelated
282473,agreed
282474,unrelated
282475,disagreed
282476,unrelated
282477,unrelated
282478,agreed
282479,unrelated
282480,unrelated
282481,unrelated
282482,unrelated
282483,unrelated
282484,unrelated
282485,agreed
282486,unrelated
282487,unrelated
282488,unrelated
282489,unrelated
282490,unrelated
282491,unrelated
282492,unrelated
282493,unrelated
282494,agreed
282495,unrelated
282496,disagreed
282497,unrelated
282498,unrelated
282499,disagreed
282500,agreed
282501,unrelated
282502,agreed
282503,agreed
282504,agreed
282505,agreed
282506,unrelated
282507,agreed
282508,unrelated
282509,unrelated
282510,unrelated
282511,unrelated
282512,unrelated
282513,agreed
282514,unrelated
282515,unrelated
282516,unrelated
282517,unrelated
282518,unrelated
282519,agreed
282520,unrelated
282521,unrelated
282522,unrelated
282523,unrelated
282524,unrelated
282525,agreed
282526,unrelated
282527,agreed
282528,unrelated
282529,agreed
282530,unrelated
282531,unrelated
282532,unrelated
282533,agreed
282534,unrelated
282535,agreed
282536,unrelated
282537,agreed
282538,unrelated
282539,agreed
282540,unrelated
282541,unrelated
282542,unrelated
282543,unrelated
282544,unrelated
282545,agreed
282546,unrelated
282547,unrelated
282548,unrelated
282549,unrelated
282550,unrelated
282551,unrelated
282552,agreed
282553,agreed
282554,unrelated
282555,unrelated
282556,unrelated
282557,unrelated
282558,unrelated
282559,unrelated
282560,unrelated
282561,unrelated
282562,unrelated
282563,unrelated
282564,unrelated
282565,unrelated
282566,unrelated
282567,unrelated
282568,unrelated
282569,unrelated
282570,unrelated
282571,agreed
282572,unrelated
282573,unrelated
282574,unrelated
282575,unrelated
282576,unrelated
282577,disagreed
282578,agreed
282579,unrelated
282580,unrelated
282581,agreed
282582,unrelated
282583,unrelated
282584,agreed
282585,disagreed
282586,unrelated
282587,agreed
282588,unrelated
282589,unrelated
282590,agreed
282591,unrelated
282592,agreed
282593,agreed
282594,unrelated
282595,unrelated
282596,unrelated
282597,unrelated
282598,unrelated
282599,agreed
282600,unrelated
282601,unrelated
282602,unrelated
282603,unrelated
282604,unrelated
282605,agreed
282606,agreed
282607,unrelated
282608,unrelated
282609,agreed
282610,agreed
282611,unrelated
282612,agreed
282613,agreed
282614,unrelated
282615,agreed
282616,agreed
282617,agreed
282618,disagreed
282619,unrelated
282620,agreed
282621,unrelated
282622,unrelated
282623,unrelated
282624,unrelated
282625,unrelated
282626,agreed
282627,unrelated
282628,unrelated
282629,agreed
282630,unrelated
282631,unrelated
282632,agreed
282633,unrelated
282634,agreed
282635,agreed
282636,unrelated
282637,agreed
282638,agreed
282639,unrelated
282640,unrelated
282641,unrelated
282642,unrelated
282643,unrelated
282644,unrelated
282645,unrelated
282646,unrelated
282647,unrelated
282648,agreed
282649,unrelated
282650,unrelated
282651,disagreed
282652,agreed
282653,unrelated
282654,agreed
282655,agreed
282656,unrelated
282657,agreed
282658,unrelated
282659,agreed
282660,unrelated
282661,unrelated
282662,unrelated
282663,unrelated
282664,agreed
282665,unrelated
282666,unrelated
282667,unrelated
282668,unrelated
282669,agreed
282670,agreed
282671,agreed
282672,unrelated
282673,unrelated
282674,unrelated
282675,unrelated
282676,agreed
282677,unrelated
282678,unrelated
282679,agreed
282680,agreed
282681,agreed
282682,agreed
282683,unrelated
282684,unrelated
282685,unrelated
282686,agreed
282687,unrelated
282688,agreed
282689,unrelated
282690,unrelated
282691,agreed
282692,unrelated
282693,agreed
282694,unrelated
282695,disagreed
282696,agreed
282697,agreed
282698,unrelated
282699,agreed
282700,unrelated
282701,unrelated
282702,agreed
282703,unrelated
282704,unrelated
282705,unrelated
282706,unrelated
282707,agreed
282708,unrelated
282709,unrelated
282710,unrelated
282711,unrelated
282712,agreed
282713,agreed
282714,unrelated
282715,unrelated
282716,unrelated
282717,unrelated
282718,agreed
282719,agreed
282720,unrelated
282721,unrelated
282722,agreed
282723,agreed
282724,agreed
282725,unrelated
282726,unrelated
282727,unrelated
282728,unrelated
282729,agreed
282730,agreed
282731,unrelated
282732,unrelated
282733,unrelated
282734,unrelated
282735,unrelated
282736,agreed
282737,unrelated
282738,unrelated
282739,unrelated
282740,unrelated
282741,unrelated
282742,unrelated
282743,unrelated
282744,unrelated
282745,unrelated
282746,unrelated
282747,disagreed
282748,unrelated
282749,agreed
282750,unrelated
282751,agreed
282752,agreed
282753,unrelated
282754,unrelated
282755,disagreed
282756,agreed
282757,unrelated
282758,unrelated
282759,unrelated
282760,unrelated
282761,unrelated
282762,unrelated
282763,disagreed
282764,unrelated
282765,agreed
282766,unrelated
282767,unrelated
282768,unrelated
282769,agreed
282770,agreed
282771,unrelated
282772,agreed
282773,agreed
282774,unrelated
282775,unrelated
282776,agreed
282777,unrelated
282778,unrelated
282779,disagreed
282780,agreed
282781,unrelated
282782,agreed
282783,agreed
282784,unrelated
282785,unrelated
282786,unrelated
282787,disagreed
282788,unrelated
282789,agreed
282790,unrelated
282791,unrelated
282792,unrelated
282793,unrelated
282794,agreed
282795,agreed
282796,unrelated
282797,unrelated
282798,agreed
282799,agreed
282800,agreed
282801,unrelated
282802,agreed
282803,unrelated
282804,unrelated
282805,unrelated
282806,unrelated
282807,unrelated
282808,unrelated
282809,agreed
282810,agreed
282811,unrelated
282812,agreed
282813,unrelated
282814,unrelated
282815,agreed
282816,agreed
282817,unrelated
282818,unrelated
282819,unrelated
282820,unrelated
282821,unrelated
282822,unrelated
282823,agreed
282824,disagreed
282825,unrelated
282826,agreed
282827,unrelated
282828,agreed
282829,agreed
282830,agreed
282831,agreed
282832,unrelated
282833,unrelated
282834,unrelated
282835,agreed
282836,agreed
282837,unrelated
282838,unrelated
282839,agreed
282840,unrelated
282841,unrelated
282842,agreed
282843,unrelated
282844,unrelated
282845,agreed
282846,unrelated
282847,unrelated
282848,unrelated
282849,agreed
282850,agreed
282851,unrelated
282852,unrelated
282853,unrelated
282854,unrelated
282855,agreed
282856,agreed
282857,unrelated
282858,unrelated
282859,unrelated
282860,agreed
282861,unrelated
282862,unrelated
282863,agreed
282864,unrelated
282865,unrelated
282866,agreed
282867,unrelated
282868,agreed
282869,agreed
282870,unrelated
282871,agreed
282872,unrelated
282873,agreed
282874,unrelated
282875,unrelated
282876,disagreed
282877,unrelated
282878,unrelated
282879,agreed
282880,unrelated
282881,disagreed
282882,agreed
282883,agreed
282884,agreed
282885,unrelated
282886,agreed
282887,disagreed
282888,unrelated
282889,unrelated
282890,unrelated
282891,agreed
282892,unrelated
282893,agreed
282894,agreed
282895,unrelated
282896,unrelated
282897,agreed
282898,unrelated
282899,unrelated
282900,agreed
282901,unrelated
282902,unrelated
282903,unrelated
282904,unrelated
282905,unrelated
282906,agreed
282907,unrelated
282908,unrelated
282909,unrelated
282910,agreed
282911,agreed
282912,unrelated
282913,agreed
282914,agreed
282915,agreed
282916,unrelated
282917,agreed
282918,disagreed
282919,agreed
282920,unrelated
282921,unrelated
282922,unrelated
282923,agreed
282924,agreed
282925,unrelated
282926,unrelated
282927,unrelated
282928,unrelated
282929,agreed
282930,agreed
282931,unrelated
282932,agreed
282933,agreed
282934,unrelated
282935,disagreed
282936,unrelated
282937,unrelated
282938,unrelated
282939,unrelated
282940,disagreed
282941,unrelated
282942,unrelated
282943,agreed
282944,unrelated
282945,unrelated
282946,agreed
282947,unrelated
282948,unrelated
282949,unrelated
282950,unrelated
282951,unrelated
282952,agreed
282953,unrelated
282954,agreed
282955,unrelated
282956,agreed
282957,agreed
282958,disagreed
282959,unrelated
282960,agreed
282961,unrelated
282962,agreed
282963,unrelated
282964,agreed
282965,agreed
282966,agreed
282967,agreed
282968,agreed
282969,unrelated
282970,unrelated
282971,unrelated
282972,unrelated
282973,agreed
282974,unrelated
282975,unrelated
282976,agreed
282977,agreed
282978,unrelated
282979,agreed
282980,unrelated
282981,unrelated
282982,unrelated
282983,agreed
282984,disagreed
282985,unrelated
282986,agreed
282987,agreed
282988,agreed
282989,unrelated
282990,unrelated
282991,unrelated
282992,agreed
282993,unrelated
282994,agreed
282995,agreed
282996,unrelated
282997,agreed
282998,unrelated
282999,unrelated
283000,unrelated
283001,unrelated
283002,agreed
283003,agreed
283004,unrelated
283005,unrelated
283006,unrelated
283007,unrelated
283008,unrelated
283009,unrelated
283010,agreed
283011,agreed
283012,agreed
283013,unrelated
283014,agreed
283015,agreed
283016,agreed
283017,disagreed
283018,unrelated
283019,unrelated
283020,unrelated
283021,agreed
283022,unrelated
283023,unrelated
283024,unrelated
283025,unrelated
283026,unrelated
283027,agreed
283028,agreed
283029,unrelated
283030,unrelated
283031,unrelated
283032,unrelated
283033,unrelated
283034,unrelated
283035,agreed
283036,agreed
283037,unrelated
283038,agreed
283039,unrelated
283040,agreed
283041,agreed
283042,unrelated
283043,unrelated
283044,unrelated
283045,unrelated
283046,agreed
283047,unrelated
283048,unrelated
283049,unrelated
283050,unrelated
283051,agreed
283052,unrelated
283053,unrelated
283054,unrelated
283055,unrelated
283056,unrelated
283057,unrelated
283058,agreed
283059,agreed
283060,unrelated
283061,unrelated
283062,unrelated
283063,unrelated
283064,unrelated
283065,unrelated
283066,unrelated
283067,unrelated
283068,agreed
283069,agreed
283070,agreed
283071,unrelated
283072,agreed
283073,unrelated
283074,unrelated
283075,agreed
283076,unrelated
283077,agreed
283078,unrelated
283079,agreed
283080,unrelated
283081,agreed
283082,agreed
283083,agreed
283084,disagreed
283085,agreed
283086,agreed
283087,disagreed
283088,agreed
283089,unrelated
283090,unrelated
283091,unrelated
283092,agreed
283093,agreed
283094,unrelated
283095,agreed
283096,unrelated
283097,unrelated
283098,agreed
283099,unrelated
283100,agreed
283101,agreed
283102,unrelated
283103,unrelated
283104,unrelated
283105,unrelated
283106,unrelated
283107,unrelated
283108,unrelated
283109,unrelated
283110,unrelated
283111,unrelated
283112,unrelated
283113,agreed
283114,unrelated
283115,unrelated
283116,unrelated
283117,unrelated
283118,unrelated
283119,agreed
283120,agreed
283121,agreed
283122,agreed
283123,unrelated
283124,unrelated
283125,unrelated
283126,unrelated
283127,unrelated
283128,unrelated
283129,agreed
283130,unrelated
283131,agreed
283132,unrelated
283133,agreed
283134,unrelated
283135,agreed
283136,agreed
283137,agreed
283138,agreed
283139,unrelated
283140,agreed
283141,unrelated
283142,unrelated
283143,unrelated
283144,unrelated
283145,unrelated
283146,agreed
283147,unrelated
283148,disagreed
283149,unrelated
283150,agreed
283151,agreed
283152,agreed
283153,unrelated
283154,agreed
283155,agreed
283156,disagreed
